[ID]->1; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->1,1;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->2; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->1,2;[winProbability]->0.950000;[Failures]->0;[betAmount]->2989.000000;[usage]->3
[ID]->3; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->1,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->4; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->1,4;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->5; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->2,1;[winProbability]->0.950000;[Failures]->0;[betAmount]->1580.000000;[usage]->1
[ID]->6; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->2,2;[winProbability]->0.950000;[Failures]->0;[betAmount]->1074.000000;[usage]->1
[ID]->7; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->2,3;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->8; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->2,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->1954.000000;[usage]->1
[ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->3,1;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->10; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->3,2;[winProbability]->0.900000;[Failures]->0;[betAmount]->4240.000000;[usage]->2
[ID]->11; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->3,3;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->12; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->3,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->2
[ID]->13; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->4,1;[winProbability]->0.950000;[Failures]->0;[betAmount]->1767.000000;[usage]->2
[ID]->14; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->20.000000;[X,Y]->4,2;[winProbability]->0.900000;[Failures]->0;[betAmount]->3651.000000;[usage]->4
[ID]->15; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->4,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->16; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->4,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->73.000000;[usage]->1
[ID]->17; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->5,1;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->18; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->5,2;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->2
[ID]->19; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->5,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->20; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->5,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->21; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->6,1;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->22; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->6,2;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->2
[ID]->23; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->6,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->24; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->6,4;[winProbability]->0.950000;[Failures]->0;[betAmount]->1421.000000;[usage]->1
[ID]->25; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->7,1;[winProbability]->0.900000;[Failures]->1;[betAmount]->1382.000000;[usage]->3
[ID]->26; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->7,2;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->27; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->7,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->28; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->7,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->2973.000000;[usage]->3
[ID]->29; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->8,1;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->30; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->8,2;[winProbability]->0.950000;[Failures]->0;[betAmount]->2402.000000;[usage]->2
[ID]->31; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->8,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->32; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->8,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->48; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->20.500000;[X,Y]->12,1;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->5
[ID]->49; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->12,2;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->50; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->12,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->51; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->12,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->52; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->14,1;[winProbability]->0.200000;[Failures]->1;[betAmount]->1408.000000;[usage]->3
[ID]->53; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->14,2;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->14,3;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->0
[ID]->55; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->14,4;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->56; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->16,1;[winProbability]->0.900000;[Failures]->0;[betAmount]->3553.000000;[usage]->2
[ID]->57; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->16,2;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->2
[ID]->58; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->16,3;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->59; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->16,4;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->60; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->18,1;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->3
[ID]->61; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->18,2;[winProbability]->0.900000;[Failures]->0;[betAmount]->0.000000;[usage]->1
[ID]->62; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.000000;[X,Y]->18,3;[winProbability]->0.900000;[Failures]->1;[betAmount]->0.000000;[usage]->1
[ID]->63; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->18,4;[winProbability]->0.950000;[Failures]->0;[betAmount]->0.000000;[usage]->2
[[Users]]
[ID]->609140307; [Age]->59; [Time Spent]->4705469120955555872; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.009773; [Attempts No Money]->1212367181
[ID]->031595269; [Age]->60; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->588199389; [Age]->33; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->699236834; [Age]->56; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->130109925; [Age]->22; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->963155515; [Age]->40; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->848304805; [Age]->19; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->227574058; [Age]->24; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->183099839; [Age]->29; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->369919111; [Age]->27; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->513349023; [Age]->56; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->935568455; [Age]->19; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->447439171; [Age]->55; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->040909792; [Age]->53; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->134904423; [Age]->45; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->692309885; [Age]->42; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->337900756; [Age]->47; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->790785031; [Age]->52; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->551024977; [Age]->52; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->633691534; [Age]->42; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->004403810; [Age]->19; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->983708681; [Age]->31; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->301218771; [Age]->25; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->043903678; [Age]->21; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->772669030; [Age]->48; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->952346272; [Age]->65; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->961974293; [Age]->53; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->694023385; [Age]->53; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->385563226; [Age]->22; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->605300826; [Age]->41; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->373983377; [Age]->38; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->673804697; [Age]->38; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->722220519; [Age]->24; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->625060687; [Age]->42; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->041288845; [Age]->35; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->406522399; [Age]->66; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->987559791; [Age]->58; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->486925411; [Age]->26; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->179470994; [Age]->23; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->221991547; [Age]->53; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->876777314; [Age]->25; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->731104149; [Age]->69; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->832013427; [Age]->36; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->615265906; [Age]->64; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->323864428; [Age]->38; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->341318596; [Age]->68; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->476084902; [Age]->59; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->452700723; [Age]->37; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->888560429; [Age]->22; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->086092861; [Age]->42; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->110803241; [Age]->53; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->340367403; [Age]->51; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->010582941; [Age]->21; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->148219104; [Age]->31; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->179294459; [Age]->41; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->417763363; [Age]->38; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->408169264; [Age]->55; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->002625898; [Age]->62; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->117116120; [Age]->23; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->053078449; [Age]->50; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->527983655; [Age]->41; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->808163932; [Age]->24; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->702925267; [Age]->53; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->692443462; [Age]->19; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->923806606; [Age]->51; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->359203594; [Age]->65; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->374132488; [Age]->21; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->093502650; [Age]->43; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->260623083; [Age]->31; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->848891958; [Age]->23; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->286168784; [Age]->23; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->274563201; [Age]->22; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->984769782; [Age]->24; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->292949618; [Age]->41; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->662978903; [Age]->27; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->137428041; [Age]->36; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->083979338; [Age]->70; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->702109623; [Age]->27; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->419594486; [Age]->36; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->978347084; [Age]->34; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->263476930; [Age]->58; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->962254174; [Age]->64; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->600504429; [Age]->26; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->379495544; [Age]->34; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->512992426; [Age]->21; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->971588002; [Age]->65; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->967352323; [Age]->49; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->243372298; [Age]->21; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->294381797; [Age]->51; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->049076950; [Age]->39; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->132789956; [Age]->38; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->573671254; [Age]->29; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->733347238; [Age]->54; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->251838599; [Age]->42; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->108886045; [Age]->23; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->888575586; [Age]->47; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->334096889; [Age]->43; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->846860107; [Age]->46; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->877968799; [Age]->49; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
[ID]->399263189; [Age]->27; [Time Spent]->0; [Prizes Won]->0; [Playing]->No; [Money]->5000.000000; [Bets]->0; [Profit]->0; [Debt]->0.000000; [Attempts No Money]->0
